actor_id,area,lat,lng,admin_bound,created,last_updated,datasource_id
OC_ACTOR_6259,0,38.795369,-9.18518,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6260,0,46.67,27.14,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6261,0,45.64685,10.3884485,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6262,0,46.5867306,16.2757771,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6263,0,38.7124971,-9.271300282,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6264,0,42.325837,13.758699,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6265,0,50.088766,8.766286,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6266,0,42.9371537,13.6929961,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6267,0,42.2656267,2.2777794,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6268,0,45.995333,8.651461,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6269,0,45.79188,9.346745,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6270,0,37.1188106,-3.6091291,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6271,0,40.35,15.04,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6272,0,56.8192045,24.6074393,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6273,0,45.2668084,15.2249207,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6274,0,37.0382864,-2.7452403,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6275,0,50.43668,5.124604,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6276,0,36.4622122,25.3757257,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6277,0,38.8736295,21.6657791,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6278,0,36.5638516,-4.855725,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6279,0,38.147681,-1.342405,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6282,0,40.9240543,9.4994397,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6283,0,51.1438611,4.8597257,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6284,0,41.32142165,1.723446335,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6285,0,41.543053,1.8931874,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6286,0,46.61993,32.707267,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6287,0,45.2129605,8.7172694,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6288,0,41.860621,13.03309,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6289,0,40.67,15.03,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6290,0,49.34538,29.042817,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6291,0,45.7853256,8.9677744,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6292,0,45.730279,9.403347,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6293,0,45.792681,9.415546,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6294,0,42.018262,1.549921,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6295,0,-32.04158,-63.56978,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6296,0,38.276875,-6.918167,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6297,0,38.689743,-5.962111,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6298,0,37.4167096,-6.1564285,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6299,0,40.5138208,-8.4928162,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6301,0,38.682644,-7.102666,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6303,0,45.92924725,9.285912005,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6304,0,40.535317,16.184577,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6306,0,40.168503,9.178467,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6307,0,40.651558,8.38021,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6308,0,45.235873,10.02227,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6309,0,45.9701596,9.6482309,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6310,0,50.5901199,5.7479948,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6311,0,39.7006763,-0.5312059,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6312,0,41.9852931,2.0941621,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6313,0,42.1822177,2.4890211,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6314,0,44.085466,26.637483,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6315,0,45.889487,9.769252,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6316,0,45.915189,9.944856,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6317,0,45.76,8.97,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6318,0,37.3552688,-2.296593,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6320,0,40.180937,9.148034,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6321,0,45.627283,10.121365,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6322,0,45.879774,8.408022,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6323,0,48.863411,33.347279,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6325,0,40.4853258,9.441168,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6326,0,43.0328523,-2.4137148,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6328,0,39.96513,-0.262595,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6329,0,-17.9107046,15.9763198,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6330,0,38.8277759,0.0170054,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6331,0,45.871487,9.819354,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6332,0,40.271958,9.170332,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6333,0,38.6295723,-0.6738416,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6334,0,45.891589,10.010757,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6335,0,41.935663,-0.757389,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6336,0,38.8213908,-0.609622,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6337,0,51.2303177,2.9203275,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6339,0,50.93,3.34,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6340,0,45.332782,14.3029538,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6344,0,51.0429949,5.581962,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6345,0,41.7810264,13.8297261,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6346,0,40.76182,15.98667,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6347,0,38.2935931,15.9841395,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6348,0,45.3814109,13.8235026,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6349,0,50.9690529,4.1896665,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6350,0,47.046501,21.918944,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6351,0,45.5290348,17.8808754,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6352,0,40.727789,22.920521,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6354,0,46.0578227,20.3335837,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6355,0,41.5847646,14.587502,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6356,0,38.7803753,-0.0638797,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6357,0,45.0072629,7.5369192,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6358,0,42.439647,11.212408,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6359,0,41.110044,-1.4897813,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6360,0,37.7215873,-2.4785365,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6361,0,38.3180223,-2.6610524,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6362,0,42.2185591,2.9072143,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6363,0,41.315529,15.627355,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6364,0,59.2747378,15.2149988,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6365,0,39.030975,-5.49679,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6366,0,42.2791261,-0.9997217,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6367,0,42.211946,1.327806,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6368,0,47.99561,-1.66754,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6369,0,45.3479399,11.4630915,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6370,0,36.8972198,-3.422404,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6371,0,40.204758,9.354936,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6372,0,47.38604,28.830308,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6373,0,40.499341,17.63888,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6374,0,42.049225,13.039387,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6375,0,38.0906911,-0.9466129,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6376,0,45.8816338,8.7151033,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6377,0,40.053809,16.446088,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6378,0,42.1581273,12.1379647,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6379,0,42.06570755,2.212680373,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6380,0,41.9332375,2.05625,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6381,0,39.9059497,8.5916112,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6382,0,18.84931,-97.10562,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6383,0,28.5421175,-81.3790461,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6385,0,42.5461677,71.9507088,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6386,0,44.148287,7.910492,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6387,0,45.7792589,12.4204515,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6388,0,45.5984036,9.4222142,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6389,0,45.9704358,8.4122915,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6390,0,45.9889712,9.5794792,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6391,0,50.1855977,18.7593319,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6392,0,-31.82575,-60.51667,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6393,0,35.2,35.2,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6395,0,39.693547,9.250341,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6396,0,41.281626,15.264447,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6397,0,45.777379,9.181741,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6399,0,42.218939,14.279112,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6400,0,39.8001724,15.9095285,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6401,0,41.3292151,15.6932215,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6402,0,42.457441,12.386984,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6404,0,45.967036,21.197116,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6405,0,42.349643,14.403913,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6406,0,41.99733,13.728103,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6407,0,44.0891829,10.0540728,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6408,0,41.955028,13.645802,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6409,0,40.4075949,9.3697392,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6410,0,42.718507,12.110745,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6411,0,38.5631971,-0.2622953,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6412,0,43.7346254,23.9591325,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6413,0,45.403976,9.921564,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6414,0,45.4206595,9.9617289,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6415,0,41.8713099,0.7193399,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6416,0,40.719766,9.101024,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6417,0,41.5343612,-0.580646,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6418,0,40.513998,72.816098,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6419,0,40.523863,9.219329,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6421,0,45.5541203,18.6896905,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6422,0,40.744063,8.671115,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6423,0,43.4861359,13.4824068,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6424,0,45.6307873,9.5910634,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6425,0,45.616078,9.589053,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6426,0,57.2632811,16.4443478,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6427,0,59.9132694,10.7391112,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6428,0,45.788874,8.659929,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6429,0,45.675678,9.391148,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6430,0,41.9458035,2.5557244,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6431,0,46.034992,11.568181,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6432,0,45.2226948,11.6109014,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6433,0,45.5552224,10.073946,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6434,0,46.3064533,10.7377007,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6435,0,40.67486,8.591714,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6436,0,45.946192,10.230561,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6437,0,45.505369,8.89254,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6438,0,45.9716573,9.1796245,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6439,0,44.691978,7.188606,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6441,0,63.1793655,14.6357061,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6442,0,45.0703901,11.13641,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6443,0,43.603387,13.061587,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6444,0,49.8349139,18.2820084,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6445,0,48.64,17.76,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6446,0,40.729523,17.577998,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6447,0,37.2376627,-5.10584,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6448,0,45.5198288,22.3577418,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6450,0,38.8537863,-0.4442569,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6452,0,35.01777778,135.8547222,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6453,0,40.2334988,9.0445989,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6454,0,40.49,15.31,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6455,0,40.8747221,14.49691693,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6456,0,45.4210328,-75.6900218,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6458,0,50.6654216,4.5674107,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6459,0,44.624086,9.331504,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6460,0,43.2552382,-5.8811132,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6461,0,50.8442604,3.604782,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6463,0,50.8372525,4.6627129,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6464,0,51.3178319,4.9817086,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6465,0,8.496,2.4233,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6466,0,50.44,5.47,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6467,0,65.0118734,25.4716809,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6468,0,10.4082,-3.8477,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6469,0,39.65,-8.57,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6470,0,40.8860386,-8.626676374,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6471,0,51.932775,5.781465,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6472,0,50.7729254,4.5385226,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6473,0,51.2113458,5.422976,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6474,0,66.3900454,23.6550021,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6475,0,42.137031,13.516097,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6476,0,40.094874,9.161887,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6477,0,51.32683,28.802897,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6478,0,51.7520131,-1.2578498,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6479,0,45.6128938,15.4777936,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6480,0,48.2196425,20.2954986,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6481,0,40.63,8.95,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6483,0,44.4449797,11.4760503,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6484,0,45.3658483,8.9245144,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6485,0,48.1467,-1.77276,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6486,0,38.1798823,15.3064326,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6487,0,37.979907,12.559223,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6488,0,42.0502179,13.9936216,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6489,0,36.7152093,15.0914773,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6490,0,43.027989,12.060403,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6491,0,41.3615067,1.6698611,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6492,0,-0.95,100.353056,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6493,0,45.509584,10.506376,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6495,0,45.6814584,9.4445595,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6496,0,45.86,11.84,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6497,0,45.571162,9.163981,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6498,0,45.5891866,10.076411,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6499,0,45.238872,9.930268,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6500,0,45.4077172,11.8734455,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6501,0,40.396355,8.629919,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6502,0,37.023216,-3.6277419,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6503,0,40.34,15.66,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6504,0,36.9978333,-2.7732374,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6505,0,41.164594,14.880542,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6506,0,45.6727307,12.1536106,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6507,0,45.534277,9.671157,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6508,0,40.92091105,24.08399955,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6509,0,37.985463,15.359689,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6510,0,42.163039,14.497318,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6511,0,46.124403,13.186538,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6512,0,46.060159,9.402967,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6513,0,40.897596,14.607328,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6515,0,37.9538601,23.8524935,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6516,0,41.0425474,22.5521691,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6517,0,39.4288431,-0.4193766,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6518,0,46.07286015,10.22921576,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6519,0,45.553076,10.4012548,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6520,0,28.35089,-14.108119,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6521,0,55.9777084,23.8451797,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6522,0,46.60459205,18.84699519,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6523,0,45.7306737,9.6079944,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6524,0,41.6673913,2.7499262,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6525,0,41.917915,3.162884,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6526,0,37.3273551,14.7453315,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6527,0,37.931932,23.700804,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6528,0,41.8495354,3.1278785,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6529,0,44.4374371,10.1944619,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6530,0,41.8905148,14.785357,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6531,0,41.1810758,9.3820424,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6532,0,42.17773115,2.971201729,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_6533,0,41.988793,3.109883,NULL,2022-10-11,2022-10-11,OC_DATASOURCE_7
