actor_id,population,year,created,last_updated,datasource_id
OC_ACTOR_4907,2250,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4908,3612,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4909,845,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4910,31002,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4911,13961,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4912,16350,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4913,1106885,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4914,9485405,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4915,5124,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4916,98000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4917,4142,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4918,3741,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4919,17564,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4920,72106,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4921,35562,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4922,10834,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4923,276022,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4924,7800,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4925,195175,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4926,3807,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4927,996,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4928,1164,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4929,814,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4930,1824,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4931,61452,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4932,311,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4933,2716,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4934,3310,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4935,42346,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4936,45879,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4937,5500,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4938,139474,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4939,7152,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4940,2677,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4941,6428,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4942,15734,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4943,5860,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4944,11104,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4945,698,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4946,408565,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4947,547733,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4948,4080,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4949,743,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4950,504,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4951,216,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4952,5440,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4953,44870,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4954,24101,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4955,33152,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4956,13579,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4957,435000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4958,6400,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4959,40600,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4960,190,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4961,161009,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4962,11788,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4963,10192,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4964,294054,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4965,27400,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4966,12275,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4967,170,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4968,710,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4969,8300,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4970,2523,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4971,717,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4972,561,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4973,5018,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4974,2874,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4975,1056,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4976,1355,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4977,352,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4978,138144,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4979,5984,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4980,1194,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4981,268,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4982,1080,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4983,13491,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4984,5821,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4985,9700,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4986,24264,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4987,211,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4988,590,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4989,2787,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4990,112,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4991,2304,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4992,40964,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4993,1624,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4994,5674,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4995,35513,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4996,2432,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4997,11995,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4998,54,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_4999,2835,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5000,39239,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5001,9707,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5002,785,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5003,1336,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5004,22066,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5005,14528,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5006,529,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5007,1935,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5008,44600,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5009,7487,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5010,361,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5011,1795,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5012,115000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5013,2909,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5014,152928,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5015,4493,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5016,3234,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5017,214855,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5018,22137,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5019,39546,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5020,47176,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5021,8596,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5022,29981,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5023,4938,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5024,9564,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5025,2276,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5026,32917,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5027,11920,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5028,16175,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5029,6925,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5030,18040,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5031,8908081,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5032,401000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5033,558439,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5034,470130,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5035,5339,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5036,907,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5037,578,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5038,1583,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5039,2297,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5040,3403,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5041,1882,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5042,16322,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5043,17143,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5044,5705,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5045,6892,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5046,4008,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5047,3705,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5048,831,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5049,19077,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5050,92865,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5051,676,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5052,7164,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5053,264,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5054,3318,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5055,556,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5056,12606,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5057,7549,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5058,9173,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5059,58800,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5060,191716,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5061,2507,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5062,6983,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5063,48400,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5064,16568,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5065,4021488,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5066,21977,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5067,500000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5068,1245,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5069,4080,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5070,153,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5071,2887,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5072,21145,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5073,358,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5074,2497,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5075,1920,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5076,732,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5077,4966,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5078,35225,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5079,1426,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5080,5086,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5081,2795,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5082,5974,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5083,2841,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5084,765352,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5085,200000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5086,24958,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5087,15077,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5088,9488,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5089,5437,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5090,671,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5091,6573,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5092,1255,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5093,3167,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5094,1497,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5095,14140,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5096,6400,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5097,4585,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5098,47827,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5099,5000000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5100,90107,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5101,1877,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5102,2862,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5103,850,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5104,763,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5105,5879,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5106,1029,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5107,9177,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5108,26992,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5109,86793,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5110,164351,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5111,14226,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5112,401,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5113,427634,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5114,47969,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5115,5573,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5116,1521,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5117,75966,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5118,23805,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5119,9159,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5120,14293,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5121,939,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5122,839,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5123,1789,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5124,124935,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5125,1128,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5126,1876,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5127,531,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5128,1009,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5129,5390,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5130,2452,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5131,2655,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5132,9906,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5133,3360183,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5134,14553,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5135,302,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5136,3594,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5137,2705,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5138,1110,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5139,212000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5140,1304,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5141,100000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5142,868,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5143,9361,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5144,9997,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5145,758351,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5146,8597,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5147,22409,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5148,3043,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5149,4200,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5150,24000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5151,6354,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5152,24570,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5153,36937,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5154,91123,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5155,6055,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5156,884,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5157,7200,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5158,7360,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5159,1241,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5160,607,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5161,16766,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5162,1021127,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5163,43123,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5164,10844,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5165,400,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5166,14268,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5167,21828,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5168,1232,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5169,10672,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5170,150000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5171,81720,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5172,38690,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5173,220000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5174,4010,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5175,400,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5176,270,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5177,3266126,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5178,2018,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5179,3157,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5180,1236,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5181,155,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5182,238000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5183,22839,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5184,2231,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5185,4012,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5186,1518,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5187,3890,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5188,14981,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5189,1696,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5190,9272,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5191,639,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5192,667,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5193,1043,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5194,747,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5195,640,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5196,1080,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5197,433,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5198,980,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5199,210000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5200,845,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5201,5740,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5202,3265,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5203,19750,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5204,38510,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5205,0,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5206,679415,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5207,93827,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5208,1489011,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5209,529039,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5210,351000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5211,7620,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5212,574654,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5213,1618,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5214,8948,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5215,820243,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5216,32006,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_5217,3740,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
